task_id,task_name,status,data_window_days,posts_start,posts_end,likes_start,likes_end,max_liking_users,max_likes_per_user,negative_posts_sample,min_likes_per_user,memory_peak_gb,memory_estimated_peak_gb,memory_start_gb,memory_end_gb,memory_growth_gb,memory_estimate_accuracy_pct,output_likes,output_posts,embedding_dim,likes_initial,likes_final,users_initial,users_final,users_eligible,users_sampled,likes_after_user_sample,likes_after_cap,likes_final_pre_join,users_final_pre_join,retention_users_pct,retention_likes_pct,likes_per_user_mean,likes_per_user_median,likes_per_user_max,likes_per_user_p90,likes_per_user_p99,posts_total,posts_liked,posts_random_sample,posts_match_rate
90d3c4d77b9d4111a7e64bef2779a6db,62_14d_100ku_500l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21f64da393324bcfae463172a2266aa5,63_14d_500ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,500000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24fd01bd72f54123bc799167acaf647e,64_7d_250ku_500l_10kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939a3598c3846f9b0d2afa21bb7c3b2,65_7d_250ku_500l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6694569a3ee459ba817d868b4147c58,66_7d_250ku_500l_100kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,250000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8182b46fa7a949be918c33c3a82fd319,67_21d_100ku_500l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ce26ef5e4c84f7e9d05a9a98c760abb,68_21d_100ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356830cee57944a496f422d55fe851a0,69_21d_100ku_500l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,100000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003646ef65c4435b8d28ec9eedb9165b,70_14d_150ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,150000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaf1784505c14d91bfcfbd3b03a9735e,71_21d_500ku_100l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,500000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
